time="2017-09-28T20:57:54.014996802Z" level=debug msg="starting exec command 7d6698140007968d124be6ddc4769478fe5005c1076092c3c2f82a418f24e6c5 in container 7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab"
time="2017-09-28T20:57:54.015304699Z" level=debug msg="attach: stdout: begin"
time="2017-09-28T20:57:54.015382299Z" level=debug msg="attach: stderr: begin"
time="2017-09-28T20:57:54.069212222Z" level=debug msg="libcontainerd: received containerd event: &types.Event{Type:\"start-process\", Id:\"7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab\", Status:0x0, Pid:\"7d6698140007968d124be6ddc4769478fe5005c1076092c3c2f82a418f24e6c5\", Timestamp:(*timestamp.Timestamp)(0xc42299d210)}"
time="2017-09-28T20:57:54.069265721Z" level=debug msg="libcontainerd: event unhandled: type:\"start-process\" id:\"7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab\" pid:\"7d6698140007968d124be6ddc4769478fe5005c1076092c3c2f82a418f24e6c5\" timestamp:<seconds:1506632274 nanos:68966823 > "
time="2017-09-28T20:57:54.069314321Z" level=debug msg="containerd: process exited" id=7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab pid=7d6698140007968d124be6ddc4769478fe5005c1076092c3c2f82a418f24e6c5 status=0 systemPid=104028 
time="2017-09-28T20:57:54.069605019Z" level=debug msg="libcontainerd: received containerd event: &types.Event{Type:\"exit\", Id:\"7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab\", Status:0x0, Pid:\"7d6698140007968d124be6ddc4769478fe5005c1076092c3c2f82a418f24e6c5\", Timestamp:(*timestamp.Timestamp)(0xc42299d410)}"
time="2017-09-28T20:57:54.069712318Z" level=debug msg="attach: stderr: end"
time="2017-09-28T20:57:54.069722418Z" level=debug msg="attach: stdout: end"
time="2017-09-28T20:57:54.069737818Z" level=debug msg="Health check for container 7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab done (exitCode=0)"
time="2017-09-28T20:57:54.929444191Z" level=debug msg="Running health check for container 8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d ..."
time="2017-09-28T20:57:54.929630590Z" level=debug msg="starting exec command d087b53739ea7fbd8940c57a210c6ea35052501368190c810891b1880b793f42 in container 8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d"
time="2017-09-28T20:57:54.929899788Z" level=debug msg="attach: stdout: begin"
time="2017-09-28T20:57:54.929929087Z" level=debug msg="attach: stderr: begin"
time="2017-09-28T20:57:54.982235821Z" level=debug msg="libcontainerd: received containerd event: &types.Event{Type:\"start-process\", Id:\"8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d\", Status:0x0, Pid:\"d087b53739ea7fbd8940c57a210c6ea35052501368190c810891b1880b793f42\", Timestamp:(*timestamp.Timestamp)(0xc4229632f0)}"
time="2017-09-28T20:57:54.982293820Z" level=debug msg="libcontainerd: event unhandled: type:\"start-process\" id:\"8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d\" pid:\"d087b53739ea7fbd8940c57a210c6ea35052501368190c810891b1880b793f42\" timestamp:<seconds:1506632274 nanos:981701124 > "
time="2017-09-28T20:57:54.986833488Z" level=debug msg="containerd: process exited" id=8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d pid=d087b53739ea7fbd8940c57a210c6ea35052501368190c810891b1880b793f42 status=0 systemPid=104050 
time="2017-09-28T20:57:54.987126486Z" level=debug msg="libcontainerd: received containerd event: &types.Event{Type:\"exit\", Id:\"8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d\", Status:0x0, Pid:\"d087b53739ea7fbd8940c57a210c6ea35052501368190c810891b1880b793f42\", Timestamp:(*timestamp.Timestamp)(0xc422963500)}"
time="2017-09-28T20:57:54.987287885Z" level=debug msg="attach: stdout: end"
time="2017-09-28T20:57:54.987287385Z" level=debug msg="attach: stderr: end"
time="2017-09-28T20:57:54.987346185Z" level=debug msg="Health check for container 8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d done (exitCode=0)"
time="2017-09-28T20:57:55.054209616Z" level=debug msg="memberlist: Stream connection from=172.16.2.5:44130"
time="2017-09-28T20:57:55.054490714Z" level=debug msg="pradipd-ubuntu2-351b1148c6f1: Initiating  bulk sync for networks [7mxpi12qjcdf240db9aywk9hx] with node pradipd-ubuntu1-747808fd5b65"
time="2017-09-28T20:57:55.088317977Z" level=debug msg="Running health check for container 7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab ..."
time="2017-09-28T20:57:55.088559675Z" level=debug msg="starting exec command 3419c6d374f23153ff125c21babb1e9335ec6e633d9004a5390e5733f64975ed in container 7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab"
time="2017-09-28T20:57:55.088900073Z" level=debug msg="attach: stdout: begin"
time="2017-09-28T20:57:55.088978472Z" level=debug msg="attach: stderr: begin"
time="2017-09-28T20:57:55.140095014Z" level=debug msg="libcontainerd: received containerd event: &types.Event{Type:\"start-process\", Id:\"7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab\", Status:0x0, Pid:\"3419c6d374f23153ff125c21babb1e9335ec6e633d9004a5390e5733f64975ed\", Timestamp:(*timestamp.Timestamp)(0xc422a79170)}"
time="2017-09-28T20:57:55.140165213Z" level=debug msg="libcontainerd: event unhandled: type:\"start-process\" id:\"7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab\" pid:\"3419c6d374f23153ff125c21babb1e9335ec6e633d9004a5390e5733f64975ed\" timestamp:<seconds:1506632275 nanos:139849916 > "
time="2017-09-28T20:57:55.140179213Z" level=debug msg="containerd: process exited" id=7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab pid=3419c6d374f23153ff125c21babb1e9335ec6e633d9004a5390e5733f64975ed status=0 systemPid=104073 
time="2017-09-28T20:57:55.140406712Z" level=debug msg="libcontainerd: received containerd event: &types.Event{Type:\"exit\", Id:\"7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab\", Status:0x0, Pid:\"3419c6d374f23153ff125c21babb1e9335ec6e633d9004a5390e5733f64975ed\", Timestamp:(*timestamp.Timestamp)(0xc422a79370)}"
time="2017-09-28T20:57:55.140511511Z" level=debug msg="attach: stderr: end"
time="2017-09-28T20:57:55.140522811Z" level=debug msg="attach: stdout: end"
time="2017-09-28T20:57:55.140535311Z" level=debug msg="Health check for container 7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab done (exitCode=0)"
time="2017-09-28T20:57:55.922907526Z" level=info msg="agent: found node update" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:57:55.923058624Z" level=debug msg="agent: rebuild session" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:57:55.923458922Z" level=debug msg="(*session).start" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:57:56.005294048Z" level=debug msg="Running health check for container 8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d ..."
time="2017-09-28T20:57:56.005554946Z" level=debug msg="starting exec command 1bdff2bd5c272cf24f028a7dbbcc26b0fb68304a0b1aabfd0d1f7c8b3c95bbcf in container 8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d"
time="2017-09-28T20:57:56.005863444Z" level=debug msg="attach: stdout: begin"
time="2017-09-28T20:57:56.005926243Z" level=debug msg="attach: stderr: begin"
time="2017-09-28T20:57:56.030580871Z" level=debug msg="(*session).heartbeat" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n session.id=nqnlwk1u0ppueo5bflwgi0z1s
time="2017-09-28T20:57:56.030832569Z" level=debug msg="agent: registered" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:57:56.030898668Z" level=debug method="(*session).logSubscriptions" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n session.id=nqnlwk1u0ppueo5bflwgi0z1s
time="2017-09-28T20:57:56.031291966Z" level=debug method="(*session).watch" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n session.id=nqnlwk1u0ppueo5bflwgi0z1s
time="2017-09-28T20:57:56.031666363Z" level=debug msg="(*session).listen" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n session.id=nqnlwk1u0ppueo5bflwgi0z1s
time="2017-09-28T20:57:56.032565057Z" level=debug msg="(*worker).Assign" len(assignments)=2 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:57:56.032592756Z" level=debug msg="(*worker).reconcileSecrets" len(removedSecrets)=0 len(updatedSecrets)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:57:56.032616156Z" level=debug msg="(*worker).reconcileConfigs" len(removedConfigs)=0 len(updatedConfigs)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:57:56.032654256Z" level=debug msg="(*worker).reconcileTaskState" len(removedTasks)=0 len(updatedTasks)=2 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:57:56.032679756Z" level=debug msg=assigned module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.desiredstate=RUNNING task.id=bqvy4q0t4zr0t7d1opwbbt721
time="2017-09-28T20:57:56.032785555Z" level=debug msg=assigned module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.desiredstate=RUNNING task.id=dqnn9t37607x2qp91dza9uxht
time="2017-09-28T20:57:56.056192891Z" level=debug msg="libcontainerd: received containerd event: &types.Event{Type:\"start-process\", Id:\"8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d\", Status:0x0, Pid:\"1bdff2bd5c272cf24f028a7dbbcc26b0fb68304a0b1aabfd0d1f7c8b3c95bbcf\", Timestamp:(*timestamp.Timestamp)(0xc422807c10)}"
time="2017-09-28T20:57:56.056199291Z" level=debug msg="containerd: process exited" id=8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d pid=1bdff2bd5c272cf24f028a7dbbcc26b0fb68304a0b1aabfd0d1f7c8b3c95bbcf status=0 systemPid=104103 
time="2017-09-28T20:57:56.056277690Z" level=debug msg="libcontainerd: event unhandled: type:\"start-process\" id:\"8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d\" pid:\"1bdff2bd5c272cf24f028a7dbbcc26b0fb68304a0b1aabfd0d1f7c8b3c95bbcf\" timestamp:<seconds:1506632276 nanos:55998592 > "
time="2017-09-28T20:57:56.056429489Z" level=debug msg="libcontainerd: received containerd event: &types.Event{Type:\"exit\", Id:\"8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d\", Status:0x0, Pid:\"1bdff2bd5c272cf24f028a7dbbcc26b0fb68304a0b1aabfd0d1f7c8b3c95bbcf\", Timestamp:(*timestamp.Timestamp)(0xc422807e30)}"
time="2017-09-28T20:57:56.056603788Z" level=debug msg="attach: stderr: end"
time="2017-09-28T20:57:56.056604788Z" level=debug msg="attach: stdout: end"
time="2017-09-28T20:57:56.056659488Z" level=debug msg="Health check for container 8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d done (exitCode=0)"
time="2017-09-28T20:57:56.159813064Z" level=debug msg="Running health check for container 7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab ..."
time="2017-09-28T20:57:56.159955463Z" level=debug msg="starting exec command ce6082132c6ac18374dc7237b7006d3d099457096e1c06a147193b64de94e292 in container 7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab"
time="2017-09-28T20:57:56.160139062Z" level=debug msg="attach: stdout: begin"
time="2017-09-28T20:57:56.160169662Z" level=debug msg="attach: stderr: begin"
time="2017-09-28T20:57:56.209698715Z" level=debug msg="containerd: process exited" id=7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab pid=ce6082132c6ac18374dc7237b7006d3d099457096e1c06a147193b64de94e292 status=0 systemPid=104123 
time="2017-09-28T20:57:56.209730214Z" level=debug msg="libcontainerd: received containerd event: &types.Event{Type:\"start-process\", Id:\"7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab\", Status:0x0, Pid:\"ce6082132c6ac18374dc7237b7006d3d099457096e1c06a147193b64de94e292\", Timestamp:(*timestamp.Timestamp)(0xc42221e540)}"
time="2017-09-28T20:57:56.209816214Z" level=debug msg="libcontainerd: event unhandled: type:\"start-process\" id:\"7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab\" pid:\"ce6082132c6ac18374dc7237b7006d3d099457096e1c06a147193b64de94e292\" timestamp:<seconds:1506632276 nanos:209482816 > "
time="2017-09-28T20:57:56.209916013Z" level=debug msg="libcontainerd: received containerd event: &types.Event{Type:\"exit\", Id:\"7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab\", Status:0x0, Pid:\"ce6082132c6ac18374dc7237b7006d3d099457096e1c06a147193b64de94e292\", Timestamp:(*timestamp.Timestamp)(0xc4227ee6f0)}"
time="2017-09-28T20:57:56.210035912Z" level=debug msg="attach: stderr: end"
time="2017-09-28T20:57:56.210045912Z" level=debug msg="attach: stdout: end"
time="2017-09-28T20:57:56.210058112Z" level=debug msg="Health check for container 7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab done (exitCode=0)"
time="2017-09-28T20:57:57.054863989Z" level=debug msg="(*worker).Update" len(assignments)=1 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:57:57.054929288Z" level=debug msg="(*worker).reconcileSecrets" len(removedSecrets)=0 len(updatedSecrets)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:57:57.054947688Z" level=debug msg="(*worker).reconcileConfigs" len(removedConfigs)=0 len(updatedConfigs)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:57:57.054964088Z" level=debug msg="(*worker).reconcileTaskState" len(removedTasks)=0 len(updatedTasks)=1 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:57:57.054994588Z" level=debug msg=assigned module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.desiredstate=RUNNING task.id=vq60v8egftw6n72fsgc8z9vnh
time="2017-09-28T20:57:57.055140787Z" level=debug msg="state changed" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n service.id=zzaq8b9whie4fzohdgplp596w state.desired=RUNNING state.transition="ASSIGNED->ACCEPTED" task.id=vq60v8egftw6n72fsgc8z9vnh
time="2017-09-28T20:57:57.055326985Z" level=debug msg="(*Agent).UpdateTaskStatus" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=vq60v8egftw6n72fsgc8z9vnh
time="2017-09-28T20:57:57.055522584Z" level=debug msg="state changed" module=node/agent/taskmanager node.id=lw42vt6pvv5gbl1axhkz9a00n service.id=zzaq8b9whie4fzohdgplp596w state.desired=RUNNING state.transition="ASSIGNED->ACCEPTED" task.id=vq60v8egftw6n72fsgc8z9vnh
time="2017-09-28T20:57:57.062599034Z" level=debug msg="task status reported" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:57:57.062637234Z" level=debug msg="(*Agent).UpdateTaskStatus" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=vq60v8egftw6n72fsgc8z9vnh
time="2017-09-28T20:57:57.063743826Z" level=debug msg="task status reported" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:57:57.066622606Z" level=debug msg="state changed" module=node/agent/taskmanager node.id=lw42vt6pvv5gbl1axhkz9a00n service.id=zzaq8b9whie4fzohdgplp596w state.desired=RUNNING state.transition="ACCEPTED->PREPARING" task.id=vq60v8egftw6n72fsgc8z9vnh
time="2017-09-28T20:57:57.066792805Z" level=debug msg="(*Agent).UpdateTaskStatus" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=vq60v8egftw6n72fsgc8z9vnh
time="2017-09-28T20:57:57.067636099Z" level=debug msg="task status reported" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:57:57.072412766Z" level=debug msg="Trying to pull dockere2e/tests from https://registry-1.docker.io v2"
time="2017-09-28T20:57:57.135654422Z" level=debug msg="Running health check for container 8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d ..."
time="2017-09-28T20:57:57.135827221Z" level=debug msg="starting exec command 0db5da0be6501c77d09c79c3cf0d85e647e581a9afc253560fdb954f614c64d0 in container 8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d"
time="2017-09-28T20:57:57.136074319Z" level=debug msg="attach: stdout: begin"
time="2017-09-28T20:57:57.136116819Z" level=debug msg="attach: stderr: begin"
time="2017-09-28T20:57:57.186776664Z" level=debug msg="libcontainerd: received containerd event: &types.Event{Type:\"start-process\", Id:\"8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d\", Status:0x0, Pid:\"0db5da0be6501c77d09c79c3cf0d85e647e581a9afc253560fdb954f614c64d0\", Timestamp:(*timestamp.Timestamp)(0xc422122b70)}"
time="2017-09-28T20:57:57.186787663Z" level=debug msg="containerd: process exited" id=8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d pid=0db5da0be6501c77d09c79c3cf0d85e647e581a9afc253560fdb954f614c64d0 status=0 systemPid=104151 
time="2017-09-28T20:57:57.186879663Z" level=debug msg="libcontainerd: event unhandled: type:\"start-process\" id:\"8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d\" pid:\"0db5da0be6501c77d09c79c3cf0d85e647e581a9afc253560fdb954f614c64d0\" timestamp:<seconds:1506632277 nanos:186521865 > "
time="2017-09-28T20:57:57.187000862Z" level=debug msg="libcontainerd: received containerd event: &types.Event{Type:\"exit\", Id:\"8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d\", Status:0x0, Pid:\"0db5da0be6501c77d09c79c3cf0d85e647e581a9afc253560fdb954f614c64d0\", Timestamp:(*timestamp.Timestamp)(0xc422122d70)}"
time="2017-09-28T20:57:57.187122161Z" level=debug msg="attach: stderr: end"
time="2017-09-28T20:57:57.187133061Z" level=debug msg="attach: stdout: end"
time="2017-09-28T20:57:57.187149861Z" level=debug msg="Health check for container 8fc24c8beef14bdd03199628d250b5a7e4172190f14e3930c5900c4e9b440b0d done (exitCode=0)"
time="2017-09-28T20:57:57.226596484Z" level=debug msg="Running health check for container 7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab ..."
time="2017-09-28T20:57:57.226775083Z" level=debug msg="starting exec command 433accf4540468da5c88bc258922065bb9c6d48ca1296c1bee96e182f8f802de in container 7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab"
time="2017-09-28T20:57:57.226973282Z" level=debug msg="attach: stdout: begin"
time="2017-09-28T20:57:57.227008881Z" level=debug msg="attach: stderr: begin"
time="2017-09-28T20:57:57.275920038Z" level=debug msg="libcontainerd: received containerd event: &types.Event{Type:\"start-process\", Id:\"7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab\", Status:0x0, Pid:\"433accf4540468da5c88bc258922065bb9c6d48ca1296c1bee96e182f8f802de\", Timestamp:(*timestamp.Timestamp)(0xc421dcb540)}"
time="2017-09-28T20:57:57.275982338Z" level=debug msg="libcontainerd: event unhandled: type:\"start-process\" id:\"7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab\" pid:\"433accf4540468da5c88bc258922065bb9c6d48ca1296c1bee96e182f8f802de\" timestamp:<seconds:1506632277 nanos:275732240 > "
time="2017-09-28T20:57:57.276037538Z" level=debug msg="containerd: process exited" id=7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab pid=433accf4540468da5c88bc258922065bb9c6d48ca1296c1bee96e182f8f802de status=0 systemPid=104173 
time="2017-09-28T20:57:57.276244536Z" level=debug msg="libcontainerd: received containerd event: &types.Event{Type:\"exit\", Id:\"7085a499465cf309da445853ef1bfd766ee4b2990f1897b878dcec79b0752fab\", Status:0x0, Pid:\"433accf4540468da5c88bc258922065bb9c6d48ca1296c1bee96e182f8f802de\", Timestamp:(*timestamp.Timestamp)(0xc421dcb730)}"
time="2017-09-28T20:57:57.276381935Z" level=debug msg="attach: stderr: end"
time="2017-09-28T20:57:57.276394235Z" level=debug msg="attach: stdout: end"
